1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 11.0, 13.0, 16.0, 20.0, 24.0, 28.0, 32.0, 37.0, 47.0, 66.0, 90.0, 134.0, 160.0, 157.0, 123.0, 106.0, 67.0, 51.0, 51.0, 50.0, 48.0, 40.0, 17.0, 4.0, 
1.0, 4.0, 9.0, 14.0, 18.0, 20.0, 23.0, 27.0, 30.0, 33.0, 37.0, 42.0, 46.0, 54.0, 61.0, 76.0, 94.0, 117.0, 126.0, 160.0, 136.0, 115.0, 123.0, 128.0, 125.0, 116.0, 94.0, 65.0, 39.0, 19.0, 8.0, 6.0, 
92.0, 160.0, 158.0, 148.0, 160.0, 159.0, 120.0, 74.0, 45.0, 30.0, 20.0, 15.0, 10.0, 7.0, 6.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 
0.0, 2.0, 51.0, 101.0, 64.0, 81.0, 101.0, 135.0, 160.0, 158.0, 123.0, 114.0, 99.0, 76.0, 56.0, 37.0, 27.0, 21.0, 18.0, 14.0, 13.0, 12.0, 11.0, 10.0, 8.0, 7.0, 6.0, 6.0, 6.0, 6.0, 9.0, 15.0, 
127.0, 89.0, 100.0, 111.0, 124.0, 146.0, 160.0, 156.0, 143.0, 132.0, 116.0, 104.0, 98.0, 94.0, 88.0, 84.0, 78.0, 74.0, 69.0, 65.0, 61.0, 55.0, 49.0, 51.0, 55.0, 55.0, 38.0, 21.0, 15.0, 15.0, 20.0, 17.0, 
7.0, 13.0, 11.0, 21.0, 28.0, 27.0, 23.0, 17.0, 14.0, 12.0, 12.0, 11.0, 9.0, 10.0, 21.0, 105.0, 160.0, 47.0, 6.0, 5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 7.0, 11.0, 27.0, 
10.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 7.0, 27.0, 46.0, 73.0, 140.0, 58.0, 89.0, 129.0, 160.0, 160.0, 147.0, 122.0, 48.0, 29.0, 21.0, 24.0, 49.0, 46.0, 
11.0, 13.0, 13.0, 9.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 9.0, 13.0, 19.0, 32.0, 66.0, 78.0, 81.0, 80.0, 92.0, 160.0, 85.0, 43.0, 44.0, 16.0, 1.0, 0.0, 0.0, 
1.0, 4.0, 7.0, 9.0, 11.0, 10.0, 10.0, 11.0, 15.0, 17.0, 18.0, 20.0, 23.0, 26.0, 32.0, 44.0, 75.0, 80.0, 68.0, 68.0, 133.0, 160.0, 94.0, 108.0, 113.0, 114.0, 114.0, 116.0, 106.0, 106.0, 99.0, 124.0, 
3.0, 8.0, 14.0, 16.0, 17.0, 20.0, 23.0, 25.0, 28.0, 30.0, 28.0, 29.0, 30.0, 33.0, 38.0, 41.0, 42.0, 38.0, 31.0, 21.0, 14.0, 11.0, 8.0, 5.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 12.0, 160.0, 
0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0, 9.0, 9.0, 9.0, 11.0, 9.0, 10.0, 15.0, 20.0, 21.0, 28.0, 55.0, 64.0, 87.0, 160.0, 8.0, 
9.0, 17.0, 25.0, 29.0, 31.0, 31.0, 32.0, 33.0, 38.0, 56.0, 86.0, 112.0, 136.0, 160.0, 152.0, 118.0, 80.0, 51.0, 45.0, 76.0, 91.0, 77.0, 97.0, 137.0, 133.0, 87.0, 58.0, 42.0, 24.0, 25.0, 20.0, 2.0, 
3.0, 7.0, 14.0, 25.0, 42.0, 70.0, 61.0, 47.0, 48.0, 38.0, 39.0, 37.0, 35.0, 38.0, 36.0, 39.0, 39.0, 38.0, 31.0, 28.0, 28.0, 28.0, 26.0, 28.0, 56.0, 123.0, 99.0, 160.0, 76.0, 44.0, 26.0, 27.0, 
3.0, 12.0, 20.0, 21.0, 18.0, 20.0, 24.0, 29.0, 39.0, 43.0, 47.0, 51.0, 54.0, 55.0, 56.0, 60.0, 83.0, 160.0, 112.0, 59.0, 58.0, 64.0, 74.0, 81.0, 84.0, 72.0, 59.0, 47.0, 35.0, 23.0, 13.0, 9.0, 
